,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_l_price
18624,141029,410000.0,3.0,2.75,1690,5763,1.0,0,0,5,7,1180,510.0,1985,141029,98011,47.7336,-122.20200000000001,1560,7518,242.6
18625,141006,480000.0,3.0,1.75,1680,2552,1.0,0,0,4,7,840,840.0,1952,141006,98117,47.6848,-122.391,1220,3880,285.71
18626,150224,430000.0,3.0,1.75,3440,10428,1.5,0,0,5,8,3440,0.0,1974,150224,98058,47.449,-122.12799999999999,2160,8400,125.0
18627,150427,439950.0,5.0,1.75,2190,7500,1.0,0,0,3,7,1290,900.0,1979,150427,98133,47.7766,-122.355,1790,8820,200.89
18628,150421,797500.0,4.0,2.5,3270,8223,2.0,0,0,3,10,3270,0.0,1998,150421,98075,47.6018,-122.073,3460,8872,243.88
18629,140710,379000.0,4.0,1.5,1280,5460,1.5,0,0,5,7,1080,200.0,1920,140710,98118,47.5348,-122.26799999999999,1470,5934,296.09
18630,141216,575000.0,1.0,1.0,1310,8667,1.5,0,0,1,6,1310,0.0,1918,141216,98122,47.6059,-122.31299999999999,1130,4800,438.93
18631,150325,247500.0,3.0,1.0,1660,11060,1.0,0,0,4,7,1110,550.0,1962,150325,98003,47.3311,-122.32600000000001,1890,11060,149.1
18632,140623,385000.0,4.0,2.75,2700,37011,2.0,0,0,3,9,2700,0.0,1984,140623,98042,47.3496,-122.088,2700,37457,142.59
18633,140520,423000.0,4.0,1.75,1940,6909,1.0,0,0,4,7,970,970.0,1941,140520,98133,47.7108,-122.352,1460,6906,218.04
18634,141215,550000.0,3.0,1.75,1520,5618,1.0,0,0,3,7,1170,350.0,1953,141215,98115,47.68,-122.28399999999999,1550,5618,361.84
18635,140910,415000.0,4.0,1.0,1620,4329,1.5,0,0,3,7,1620,0.0,1927,140910,98116,47.5728,-122.38799999999999,1220,5520,256.17
18636,141010,693000.0,3.0,2.25,2090,45535,1.0,0,2,5,8,1280,810.0,1952,141010,98006,47.5538,-122.191,3090,12889,331.58
18637,150327,543000.0,2.0,1.0,1070,4700,1.0,0,0,5,7,1070,0.0,1910,150327,98117,47.6887,-122.368,1370,4700,507.48
18638,150327,465000.0,5.0,1.75,2000,10246,1.0,0,2,3,7,1200,800.0,1953,150327,98178,47.5084,-122.24600000000001,2340,9030,232.5
18639,150427,280000.0,3.0,2.5,1020,2217,2.0,0,0,3,7,720,300.0,2004,150427,98106,47.5343,-122.348,1060,1524,274.51
18640,141118,1390000.0,3.0,1.25,2400,6653,3.0,0,2,3,11,2400,0.0,1992,141118,98122,47.6019,-122.29,1910,6653,579.17
18641,150130,665000.0,6.0,3.0,2480,9720,2.0,0,0,3,8,2480,0.0,1972,150130,98007,47.6127,-122.145,2480,9200,268.15
18642,150312,237950.0,3.0,1.75,1310,7314,1.0,0,0,5,6,1310,0.0,1960,150312,98002,47.2888,-122.221,1010,7314,181.64
18643,150102,440000.0,4.0,2.75,2420,10200,1.0,0,0,3,8,1220,1200.0,1962,150102,98034,47.72,-122.236,2240,9750,181.82
18644,150112,618000.0,2.0,1.0,1890,4700,1.0,0,0,4,7,1030,860.0,1928,150112,98107,47.6747,-122.391,2150,4700,326.98
18645,141113,572000.0,3.0,2.25,1860,4000,1.5,0,0,5,7,1020,840.0,1920,141113,98118,47.5539,-122.26700000000001,1180,4000,307.53
18646,140527,725000.0,3.0,1.5,2500,4774,1.5,0,2,3,7,1450,1050.0,1940,140527,98107,47.6567,-122.35799999999999,1300,4000,290.0
18647,140625,454000.0,3.0,1.0,1970,22144,1.0,0,0,4,7,1970,0.0,1970,140625,98065,47.5234,-121.84100000000001,1970,13500,230.46
18648,150122,535000.0,4.0,1.0,1660,10656,1.5,0,0,4,7,1180,480.0,1920,150122,98136,47.5391,-122.385,1120,8816,322.29
18649,141218,249000.0,3.0,2.5,1850,7200,1.0,0,0,3,7,1500,350.0,1979,141218,98023,47.3063,-122.384,2140,7500,134.59
18650,140709,395000.0,4.0,2.75,1970,37026,1.0,0,0,4,8,1970,0.0,1961,140709,98070,47.4375,-122.446,1970,51836,200.51
18651,141231,690000.0,3.0,2.0,1890,6620,1.0,0,3,4,8,1890,0.0,1954,141231,98125,47.7016,-122.274,2590,7188,365.08
18652,141003,526500.0,3.0,1.5,1310,7236,1.0,0,0,4,7,1170,140.0,1928,141003,98103,47.6944,-122.333,1680,8431,401.91
18653,140807,325000.0,4.0,1.5,1870,7220,2.0,0,0,3,7,1870,0.0,1956,140807,98155,47.77,-122.319,1550,7592,173.8
18654,150210,495000.0,3.0,3.0,1520,4080,2.0,0,0,5,7,1520,0.0,1948,150210,98144,47.571999999999996,-122.29,1320,4080,325.66
18655,141021,825000.0,5.0,3.0,3070,8474,2.0,0,0,3,9,3070,0.0,2011,141021,98033,47.6852,-122.184,3070,8527,268.73
18656,141223,383000.0,3.0,1.5,1400,14850,1.5,0,0,4,7,1400,0.0,1910,141223,98070,47.4471,-122.464,1350,14850,273.57
18657,150428,320000.0,3.0,1.75,1960,11931,1.0,0,0,3,7,980,980.0,1954,150428,98118,47.5432,-122.272,1460,4498,163.27
18658,141208,475000.0,3.0,2.5,2680,87117,1.0,0,0,3,7,1340,1340.0,1989,141208,98024,47.5646,-121.935,2580,87117,177.24
18659,140521,275000.0,3.0,2.5,2030,6326,2.0,0,0,3,7,2030,0.0,1993,140521,98038,47.3491,-122.029,1810,6825,135.47
18660,141015,1150000.0,2.0,2.25,2320,9300,1.5,0,4,5,9,1920,400.0,1937,141015,98115,47.681000000000004,-122.273,2790,9300,495.69
18661,141125,455000.0,3.0,1.75,1760,11371,1.0,0,0,5,8,1760,0.0,1959,141125,98155,47.7616,-122.273,2220,19884,258.52
18662,140702,262000.0,5.0,1.0,1870,7800,1.0,0,0,3,7,1580,290.0,1962,140702,98168,47.5127,-122.321,1740,7808,140.11
18663,140915,390000.0,4.0,1.0,1280,4840,1.0,0,0,3,7,940,340.0,1950,140915,98136,47.5477,-122.395,1360,4840,304.69
18664,141023,300000.0,3.0,2.25,1730,10030,1.0,0,0,4,8,1730,0.0,1985,141023,98023,47.3108,-122.345,2090,8823,173.41
18665,140820,746300.0,3.0,1.75,2060,5721,1.0,0,2,3,9,1140,920.0,1964,140820,98136,47.5268,-122.38799999999999,2060,8124,362.28
18666,140908,267000.0,3.0,1.5,1030,8223,1.0,0,0,4,7,1030,0.0,1952,140908,98148,47.4282,-122.331,1460,9463,259.22
18667,150402,525000.0,3.0,2.5,1720,7950,1.5,0,0,4,7,1720,0.0,1972,150402,98034,47.7178,-122.16799999999999,1790,7030,305.23
18668,150424,570000.0,3.0,1.75,1210,7350,1.0,0,0,3,7,1210,0.0,1977,150424,98033,47.7,-122.17200000000001,1610,7313,471.07
18669,141027,360000.0,4.0,2.25,2620,8100,1.0,0,0,4,7,1550,1070.0,1964,141027,98166,47.4564,-122.351,1650,8100,137.4
18670,150326,1050000.0,3.0,1.0,1860,44431,1.0,0,0,4,6,1860,0.0,1947,150326,98074,47.6057,-122.038,2000,44431,564.52
18671,141103,699950.0,3.0,2.5,2510,4106,2.0,0,0,3,9,2510,0.0,2003,141103,98029,47.5494,-121.994,2470,4106,278.86
18672,140616,375000.0,4.0,2.5,2040,109336,1.5,0,0,4,8,2040,0.0,1973,140616,98038,47.4193,-121.958,2370,133729,183.82
18673,141215,625000.0,4.0,1.75,2410,6770,1.0,0,0,4,7,1220,1190.0,1924,141215,98103,47.6946,-122.336,1440,6770,259.34
18674,141016,464050.0,2.0,1.0,780,2750,1.0,0,0,4,7,780,0.0,1928,141016,98116,47.5842,-122.38799999999999,1320,4440,594.94
18675,140502,470000.0,5.0,2.5,2210,9655,1.0,0,0,3,8,1460,750.0,1976,140502,98011,47.7698,-122.22200000000001,2080,8633,212.67
18676,140909,330000.0,4.0,2.0,1590,9100,1.0,0,0,3,7,1040,550.0,1967,140909,98058,47.4465,-122.156,1670,9100,207.55
18677,140915,537000.0,4.0,1.75,2230,7957,1.0,0,0,4,7,2230,0.0,1967,140915,98008,47.5859,-122.12200000000001,2230,8040,240.81
18678,150305,250000.0,3.0,2.0,1560,32137,1.0,0,0,5,7,910,650.0,1976,150305,98092,47.3197,-122.117,1470,29150,160.26
18679,150112,835000.0,4.0,2.5,2950,48351,2.0,0,0,3,10,2950,0.0,1986,150112,98075,47.5938,-122.04799999999999,2870,34417,283.05
18680,150316,770000.0,4.0,1.0,1480,3750,1.5,0,0,4,7,1480,0.0,1912,150316,98103,47.6737,-122.354,1570,3750,520.27
18681,141118,650000.0,4.0,2.0,2850,4497,1.5,0,1,3,7,1730,1120.0,1910,141118,98144,47.5876,-122.292,2450,6000,228.07
18682,141107,335000.0,3.0,1.75,2390,30409,1.0,0,0,3,7,1560,830.0,1953,141107,98168,47.4789,-122.296,1750,13500,140.17
18683,141202,350000.0,3.0,1.75,1740,29597,1.0,0,0,4,7,1740,0.0,1965,141202,98059,47.481,-122.115,1560,20741,201.15
18684,140724,415000.0,5.0,2.75,2060,8906,1.0,0,0,4,7,1220,840.0,1978,140724,98118,47.5358,-122.289,1840,8906,201.46
18685,141119,788000.0,4.0,2.5,2680,8778,2.0,0,0,4,8,2680,0.0,1977,141119,98006,47.5516,-122.161,2680,10020,294.03
18686,141014,640000.0,4.0,2.75,3150,7379,1.5,0,0,4,7,2430,720.0,1915,141014,98115,47.6968,-122.3,1990,7379,203.17
18687,140523,388000.0,4.0,2.5,2440,7155,2.0,0,0,3,8,2440,0.0,1993,140523,98058,47.4501,-122.126,2450,8109,159.02
18688,141125,360000.0,6.0,1.75,2230,10080,1.0,0,0,3,7,1390,840.0,1969,141125,98034,47.7089,-122.20100000000001,2110,8475,161.43
18689,150324,692500.0,6.0,1.75,2230,10080,1.0,0,0,3,7,1390,840.0,1969,150324,98034,47.7089,-122.20100000000001,2110,8475,310.54
18690,140624,425000.0,4.0,1.5,1600,6180,1.5,0,0,3,6,1600,0.0,1946,140624,98118,47.5681,-122.285,1410,6180,265.62
18691,150311,645000.0,4.0,1.5,1600,6180,1.5,0,0,3,6,1600,0.0,1946,150311,98118,47.5681,-122.285,1410,6180,403.12
18692,150114,340000.0,3.0,1.0,1580,8308,1.5,0,0,3,7,1580,0.0,1948,150114,98146,47.5075,-122.37899999999999,1200,8308,215.19
18693,150105,713000.0,4.0,3.25,2840,54400,1.0,0,0,4,8,2840,0.0,1984,150105,98053,47.6707,-122.045,2550,43560,251.06
18694,140521,430000.0,3.0,2.75,2550,11160,2.0,0,0,3,8,2550,0.0,1994,140521,98155,47.7351,-122.323,1020,7440,168.63
18695,150306,280000.0,3.0,2.25,1700,7210,1.0,0,0,4,7,1250,450.0,1974,150306,98003,47.3546,-122.318,2070,7300,164.71
18696,150226,215000.0,3.0,2.0,1470,2052,1.5,0,0,3,7,1470,0.0,1986,150226,98003,47.3084,-122.331,1390,2052,146.26
18697,140528,306000.0,3.0,2.5,1680,11193,2.0,0,0,3,8,1680,0.0,1984,140528,98058,47.4482,-122.125,2080,8084,182.14
18698,140625,299900.0,3.0,1.0,1110,8593,1.0,0,0,3,7,1110,0.0,1979,140625,98155,47.7595,-122.309,1780,8593,270.18
18699,140825,534000.0,5.0,1.75,2120,8625,1.0,0,0,3,7,1200,920.0,1959,140825,98008,47.6118,-122.131,1930,8625,251.89
18700,140728,1160000.0,3.0,2.75,2380,5572,2.0,0,4,3,9,1930,450.0,1939,140728,98105,47.6626,-122.271,3370,5500,487.39
18701,140716,1170000.0,3.0,2.5,2670,5000,2.0,0,3,5,9,2000,670.0,1942,140716,98144,47.5855,-122.292,2320,5000,438.2
18702,140711,199990.0,2.0,1.0,890,6430,1.0,0,0,3,6,890,0.0,1935,140711,98022,47.2003,-121.99600000000001,1460,6430,224.71
18703,140812,946000.0,4.0,3.0,3140,9058,1.0,0,0,3,9,2140,1000.0,1989,140812,98006,47.5462,-122.154,2760,10018,301.27
18704,150220,295000.0,4.0,1.0,1260,7800,1.5,0,0,3,7,1260,0.0,1947,150220,98125,47.7334,-122.307,1639,7492,234.13
18705,150218,475000.0,2.0,1.0,920,5157,1.0,0,0,3,6,920,0.0,1909,150218,98118,47.5499,-122.26899999999999,1700,5150,516.3
18706,150429,750000.0,5.0,3.5,2990,212137,2.0,0,0,3,8,2450,540.0,1994,150429,98024,47.5298,-121.887,1060,69260,250.84
18707,141028,1230000.0,4.0,2.5,3120,49456,2.0,1,4,4,9,2590,530.0,1974,141028,98198,47.3535,-122.323,2030,32181,394.23
18708,150323,183500.0,3.0,1.0,1010,7520,1.0,0,0,4,6,1010,0.0,1975,150323,98001,47.2699,-122.255,1370,8469,181.68
18709,150327,450000.0,2.0,1.0,1010,3627,1.0,0,2,4,6,1010,0.0,1924,150327,98144,47.5873,-122.294,1630,4040,445.54
18710,150108,180000.0,3.0,1.0,1020,5500,1.5,0,0,3,7,1020,0.0,1961,150108,98118,47.5502,-122.286,1160,5500,176.47
18711,150105,707000.0,5.0,4.5,3540,21217,2.0,0,0,4,8,2940,600.0,1926,150105,98188,47.4274,-122.28,1290,12040,199.72
18712,150304,230000.0,2.0,0.75,900,3527,1.0,0,0,3,6,900,0.0,1939,150304,98146,47.5083,-122.336,1220,4080,255.56
18713,141209,192500.0,3.0,1.0,1100,9750,1.0,0,0,4,7,1100,0.0,1966,141209,98023,47.3248,-122.345,1190,9750,175.0
18714,141017,309000.0,3.0,2.5,1990,3614,2.0,0,0,3,7,1990,0.0,2005,141017,98038,47.36,-122.039,1980,3800,155.28
18715,141001,759000.0,3.0,1.5,1980,5800,1.0,0,0,4,8,1520,460.0,1949,141001,98199,47.6499,-122.413,2280,5800,383.33
18716,150427,1120000.0,4.0,3.75,4040,14212,2.0,0,0,3,11,4040,0.0,2002,150427,98059,47.5189,-122.147,3940,14212,277.23
18717,140519,462000.0,5.0,1.75,1250,10530,1.0,0,0,4,7,1250,0.0,1966,140519,98007,47.6101,-122.13799999999999,1560,8190,369.6
18718,141220,229000.0,4.0,1.5,1820,22814,1.5,0,0,3,7,1820,0.0,1920,141220,98125,47.7321,-122.296,1770,9150,125.82
18719,141020,399950.0,2.0,2.25,1140,1184,2.0,0,0,3,8,1010,130.0,1999,141020,98103,47.659,-122.346,1140,1339,350.83
18720,150403,325000.0,5.0,2.0,1730,10532,1.0,0,0,4,5,1730,0.0,1943,150403,98056,47.5076,-122.178,1940,8501,187.86
18721,140721,512000.0,2.0,2.25,1170,1313,3.0,0,0,3,8,1170,0.0,2007,140721,98107,47.6712,-122.37799999999999,1310,1304,437.61
18722,140725,410000.0,5.0,2.75,2910,5802,2.0,0,0,3,7,2910,0.0,2006,140725,98038,47.3591,-122.036,2910,5000,140.89
18723,140624,210000.0,2.0,1.0,970,5500,1.0,0,0,3,7,970,0.0,1956,140624,98118,47.556000000000004,-122.291,1180,6000,216.49
18724,140925,325000.0,4.0,2.25,2130,8499,1.0,0,0,4,7,1600,0.0,1975,140925,98030,47.3657,-122.21,1890,11368,152.58
18725,150406,685000.0,3.0,2.5,2520,10175,1.0,0,0,3,8,1630,890.0,1979,150406,98027,47.5652,-122.089,2220,8388,271.83
18726,140518,488000.0,2.0,2.0,1360,4688,1.0,0,0,3,7,780,580.0,1944,140518,98115,47.6874,-122.315,1340,4750,358.82
18727,150302,247500.0,3.0,2.25,1620,6000,1.0,0,0,3,7,1280,340.0,1998,150302,98002,47.2835,-122.2,1710,6318,152.78
18728,140620,489000.0,4.0,2.0,2120,11479,1.0,0,0,4,7,1060,1060.0,1940,140620,98125,47.7084,-122.303,1540,11000,230.66
18729,141125,725000.0,4.0,1.75,2700,6000,1.0,0,0,4,8,1450,1250.0,1953,141125,98199,47.6539,-122.395,2080,6000,268.52
18730,150409,199950.0,3.0,1.5,1370,10317,1.5,0,0,3,6,1370,0.0,1958,150409,98168,47.4731,-122.29799999999999,1370,9884,145.95
18731,150401,670000.0,5.0,3.0,2520,13001,2.0,0,1,3,8,2010,510.0,1973,150401,98008,47.6385,-122.11399999999999,2170,8215,265.87
18732,141229,275000.0,3.0,2.0,1540,10410,1.0,0,0,4,7,1540,0.0,1967,141229,98198,47.3662,-122.315,1590,7725,178.57
18733,150407,1000000.0,3.0,1.75,2610,6360,2.0,0,2,3,8,2130,480.0,1924,150407,98109,47.6287,-122.351,3010,6000,383.14
18734,140523,255000.0,3.0,2.0,1490,8371,1.5,0,0,3,7,1490,0.0,1984,140523,98031,47.3962,-122.189,1350,7846,171.14
18735,141113,465000.0,3.0,1.75,2760,9137,1.0,0,0,3,7,1380,1380.0,1960,141113,98007,47.6079,-122.132,1980,9137,168.48
18736,150211,259000.0,3.0,1.75,1260,3604,1.0,0,0,3,7,1260,0.0,2012,150211,98042,47.3612,-122.103,1430,3767,205.56
18737,141121,695000.0,3.0,3.5,2630,4713,2.0,0,2,3,9,2030,600.0,2008,141121,98027,47.5473,-122.016,2450,4187,264.26
18738,150501,505000.0,3.0,1.75,1800,7210,1.0,0,0,3,7,1370,430.0,1976,150501,98072,47.7346,-122.17,1820,8100,280.56
18739,140624,631500.0,2.0,1.0,1130,2640,1.0,0,0,4,8,1130,0.0,1927,140624,98109,47.6438,-122.35700000000001,1680,3200,558.85
18740,141016,630500.0,3.0,1.0,1180,3600,1.5,0,0,3,7,1180,0.0,1926,141016,98112,47.6337,-122.28,1900,3600,534.32
18741,140616,999000.0,4.0,2.75,2800,19168,2.0,0,0,3,10,2800,0.0,1992,140616,98075,47.5911,-122.037,2010,16020,356.79
18742,140710,740000.0,3.0,1.5,1830,4000,1.0,0,0,4,7,1350,480.0,1910,140710,98119,47.6453,-122.37100000000001,1570,3672,404.37
18743,140929,650000.0,3.0,2.5,2220,6380,1.5,0,0,4,8,1660,560.0,1931,140929,98115,47.6974,-122.31299999999999,950,6380,292.79
18744,140805,554000.0,2.0,2.0,1870,5580,1.0,0,0,3,8,1870,0.0,2004,140805,98053,47.7101,-122.031,1670,4500,296.26
18745,141201,400000.0,3.0,2.5,2580,214315,1.5,0,0,3,8,2580,0.0,1946,141201,98053,47.6465,-122.024,2580,70131,155.04
18746,150223,529941.0,3.0,2.0,1660,10000,1.0,0,0,4,7,1010,650.0,1961,150223,98005,47.5852,-122.17399999999999,2020,9720,319.24
18747,141020,310000.0,3.0,1.0,1330,3740,1.5,0,0,3,6,1330,0.0,1903,141020,98118,47.5502,-122.274,1330,5053,233.08
18748,150422,389000.0,3.0,1.0,1330,3740,1.5,0,0,3,6,1330,0.0,1903,150422,98118,47.5502,-122.274,1330,5053,292.48
18749,140909,731781.0,3.0,3.0,2630,4972,2.0,0,0,3,9,2630,0.0,2006,140909,98052,47.69300000000001,-122.133,2880,4972,278.24
18750,150422,502501.0,2.0,1.0,1100,4750,1.0,0,0,3,7,1100,0.0,1946,150422,98116,47.5772,-122.381,1830,4750,456.82
18751,141117,443000.0,3.0,1.75,1810,7950,1.0,0,0,4,7,1810,0.0,1968,141117,98008,47.6236,-122.117,1680,7725,244.75
18752,140815,607000.0,3.0,2.0,2060,4080,1.0,0,0,5,7,1060,1000.0,1921,140815,98144,47.574,-122.289,1400,4080,294.66
18753,140702,2150000.0,3.0,3.5,4660,5500,2.0,0,4,5,10,3040,1620.0,1909,140702,98102,47.6465,-122.319,2980,5500,461.37
18754,140910,585000.0,4.0,2.5,2370,15200,1.0,0,0,3,8,1660,710.0,1975,140910,98052,47.6295,-122.089,2360,13879,246.84
18755,140619,1030000.0,3.0,2.5,2430,10500,2.0,0,1,3,9,2430,0.0,1989,140619,98004,47.5818,-122.198,3440,12842,423.87
18756,140612,315000.0,3.0,2.5,1880,7000,2.0,0,0,3,8,1880,0.0,1993,140612,98031,47.4206,-122.184,1880,7000,167.55
18757,141021,180000.0,2.0,1.0,1150,5695,1.0,0,0,4,6,1150,0.0,1958,141021,98056,47.4989,-122.171,1150,5695,156.52
18758,140513,322500.0,3.0,2.0,1350,14200,1.0,0,0,3,7,1350,0.0,1989,140513,98019,47.7315,-121.97200000000001,2100,15101,238.89
18759,140602,568500.0,3.0,2.75,2180,7519,1.0,0,0,4,7,1310,870.0,1981,140602,98052,47.6959,-122.125,1510,7107,260.78
18760,140611,813000.0,4.0,2.75,3370,6675,1.0,0,3,4,8,1920,1450.0,1948,140611,98144,47.5887,-122.291,2250,5550,241.25
18761,150414,1090000.0,5.0,2.25,3650,13068,1.0,0,0,4,10,1850,1800.0,1976,150414,98040,47.5458,-122.23100000000001,2760,13927,298.63
18762,140626,424000.0,4.0,2.0,2100,4857,2.0,0,0,3,8,2100,0.0,1965,140626,98155,47.7521,-122.279,1450,5965,201.9
18763,140717,235000.0,2.0,1.0,670,5600,1.0,0,0,3,6,670,0.0,1903,140717,98108,47.5498,-122.304,1960,7176,350.75
18764,140929,740000.0,3.0,3.5,2420,4000,2.0,0,0,5,9,1820,600.0,1907,140929,98122,47.6054,-122.295,2030,4550,305.79
18765,140813,415000.0,1.0,1.0,760,3000,1.0,0,0,3,7,760,0.0,1900,140813,98122,47.6059,-122.303,1270,3000,546.05
18766,140522,432000.0,3.0,2.75,2200,14925,1.0,0,0,3,6,1100,1100.0,1982,140522,98053,47.6606,-122.059,1520,14212,196.36
18767,150504,1270000.0,5.0,3.25,4410,35192,2.0,0,2,3,12,3880,530.0,1990,150504,98072,47.7522,-122.13,4410,59677,287.98
18768,140915,676500.0,3.0,1.75,1300,2446,1.0,0,3,3,8,880,420.0,1961,140915,98122,47.6071,-122.285,2440,5051,520.38
18769,141120,419000.0,2.0,1.0,720,4592,1.0,0,0,4,6,720,0.0,1943,141120,98199,47.6534,-122.404,1030,5816,581.94
18770,150320,650000.0,3.0,2.5,2180,37042,2.0,0,0,3,9,2180,0.0,1998,150320,98077,47.722,-122.02600000000001,2880,32688,298.17
18771,140822,239000.0,2.0,1.0,1130,15190,1.0,0,0,4,7,1130,0.0,1954,140822,98032,47.3902,-122.28299999999999,1490,16920,211.5
18772,140709,900000.0,4.0,2.5,2230,4372,2.0,0,0,5,8,1540,690.0,1935,140709,98103,47.6698,-122.334,2020,4372,403.59
18773,150428,330000.0,5.0,1.75,2100,7347,1.0,0,0,3,7,1070,1030.0,1981,150428,98028,47.7751,-122.26799999999999,2170,9418,157.14
18774,141204,510000.0,3.0,1.75,2060,58341,1.0,0,4,3,8,1100,960.0,1982,141204,98070,47.4193,-122.439,1230,14904,247.57
18775,140627,465000.0,4.0,2.5,3060,6000,2.0,0,0,3,9,3060,0.0,2012,140627,98038,47.3689,-122.05799999999999,3040,6000,151.96
18776,140623,1700000.0,3.0,2.75,2810,18731,2.0,1,4,4,10,2810,0.0,1974,140623,98052,47.6361,-122.09299999999999,3120,14810,604.98
18777,140827,490000.0,3.0,2.25,2550,8588,1.0,0,4,3,9,2550,0.0,1989,140827,98011,47.7711,-122.195,3050,8588,192.16
18778,140709,2680000.0,5.0,3.0,4290,20445,2.0,0,0,4,11,4290,0.0,1985,140709,98039,47.6217,-122.23899999999999,3620,22325,624.71
18779,141130,1000000.0,3.0,2.25,3040,52302,1.0,0,0,3,9,3040,0.0,2005,141130,98072,47.7635,-122.11200000000001,2070,38600,328.95
18780,140708,469950.0,4.0,2.75,2530,14178,2.0,0,0,3,8,2530,0.0,1997,140708,98019,47.736999999999995,-121.955,2530,14055,185.75
18781,140509,536000.0,3.0,1.75,1300,5413,1.5,0,0,3,7,1300,0.0,1925,140509,98115,47.6988,-122.32,1590,6380,412.31
18782,150305,244950.0,4.0,2.5,1790,19177,1.0,0,0,4,7,1790,0.0,1966,150305,98030,47.3617,-122.17200000000001,1760,11726,136.84
18783,150417,575000.0,3.0,1.0,1530,2400,1.0,0,0,4,7,890,640.0,1928,150417,98103,47.6543,-122.354,1240,2400,375.82
18784,150325,361000.0,5.0,2.75,2380,7500,1.0,0,0,3,7,1300,1080.0,1984,150325,98178,47.5009,-122.235,2400,6000,151.68
18785,150327,650000.0,5.0,2.25,2400,13450,1.0,0,0,5,7,1200,1200.0,1957,150327,98008,47.6007,-122.117,1950,10361,270.83
18786,150323,230005.0,2.0,1.0,1030,6000,1.0,0,0,2,7,830,200.0,1951,150323,98118,47.5291,-122.26799999999999,1770,5000,223.31
18787,140527,293000.0,4.0,2.5,3250,235063,1.0,0,2,3,9,3250,0.0,1973,140527,98092,47.2582,-122.113,1600,44287,90.15
18788,140516,445000.0,3.0,3.0,1970,24318,1.0,0,0,3,8,1970,0.0,2010,140516,98028,47.7651,-122.24600000000001,2150,14695,225.89
18789,140814,280000.0,4.0,1.5,1940,6386,1.0,0,0,3,7,1140,800.0,1954,140814,98118,47.5533,-122.285,1340,6165,144.33
18790,140716,520000.0,3.0,2.25,1850,10855,1.0,0,0,3,8,1370,480.0,1985,140716,98029,47.5696,-122.02,1850,8209,281.08
18791,140805,780000.0,4.0,3.25,3900,40962,2.0,0,0,3,10,3900,0.0,1991,140805,98053,47.683,-122.06299999999999,1730,11775,200.0
18792,140709,625000.0,3.0,1.75,3160,76230,1.0,0,0,4,8,2160,1000.0,1978,140709,98001,47.273999999999994,-122.287,1990,45789,197.78
18793,150410,239950.0,3.0,1.75,1440,7200,1.0,0,0,3,7,1440,0.0,1986,150410,98188,47.4473,-122.28399999999999,1640,9167,166.63
18794,140616,335000.0,3.0,1.5,2040,6000,1.0,0,0,3,7,1340,700.0,1957,140616,98118,47.5218,-122.286,1190,6000,164.22
18795,150417,612000.0,3.0,2.5,2120,7401,2.0,0,0,3,8,2120,0.0,1989,150417,98029,47.5781,-122.01799999999999,2010,7972,288.68
18796,140804,200000.0,2.0,1.0,830,8000,1.0,0,0,3,6,830,0.0,1954,140804,98198,47.4215,-122.318,1300,8000,240.96
18797,140710,345000.0,3.0,1.75,3140,8571,1.0,0,0,4,8,1670,1470.0,1985,140710,98023,47.3074,-122.337,2590,7949,109.87
18798,150128,520000.0,4.0,2.5,2410,6440,1.0,0,0,3,8,1550,860.0,1974,150128,98034,47.7153,-122.191,2330,6938,215.77
18799,140618,855000.0,4.0,2.25,2190,4080,2.0,0,0,3,8,1800,390.0,1918,140618,98119,47.6425,-122.35799999999999,2100,4080,390.41
18800,150507,567500.0,4.0,1.75,2190,5060,1.0,0,0,3,7,1190,1000.0,1950,150507,98116,47.5846,-122.387,1510,4600,259.13
18801,141110,208000.0,3.0,1.5,1210,7247,1.0,0,0,4,7,1210,0.0,1967,141110,98003,47.328,-122.321,1370,7869,171.9
18802,140821,452000.0,3.0,1.75,1880,16239,1.0,0,0,3,7,880,1000.0,1922,140821,98115,47.7004,-122.304,1260,7528,240.43
18803,140728,555000.0,3.0,3.0,2410,12183,2.0,0,0,3,9,2410,0.0,1988,140728,98011,47.747,-122.177,2540,9979,230.29
18804,140905,519000.0,5.0,2.75,2620,8861,1.0,0,0,5,8,1350,1270.0,1979,140905,98056,47.5226,-122.18299999999999,1940,10800,198.09
18805,141203,474950.0,3.0,2.25,1850,2575,2.0,0,0,3,9,1850,0.0,2013,141203,98118,47.5525,-122.273,1080,4120,256.73
18806,150121,419000.0,3.0,2.25,1760,16418,1.0,0,0,3,7,1190,570.0,1990,150121,98053,47.6525,-121.985,2260,20747,238.07
18807,140911,390000.0,2.0,1.0,860,1800,1.0,0,0,3,7,860,0.0,1909,140911,98119,47.6334,-122.37100000000001,2160,3120,453.49
18808,141020,539000.0,7.0,2.25,2620,6890,2.0,0,0,4,7,2620,0.0,1961,141020,98007,47.6123,-122.134,2070,7910,205.73
18809,140801,569000.0,4.0,1.75,2400,21196,1.0,0,0,5,8,1590,810.0,1956,140801,98166,47.4282,-122.34700000000001,2200,19134,237.08
18810,141208,611000.0,3.0,1.0,1850,5000,1.5,0,0,3,7,1850,0.0,1922,141208,98103,47.6727,-122.351,1850,5000,330.27
